"311410","311700",3,128.00
"311410","311813",3,55.00
"311410","31181A",3,3.00
"311410","311822",3,27.00
"311410","311941",3,12.00
"311410","311990",3,266.00
"311410","325998",3,34.00
"311420","311211",3,4.00
"311420","311330",3,13.00
"311420","311340",3,158.00
"311420","311410",3,438.00
"311420","311420",3,24296.40
"311420","311612",3,101.00
"311420","311700",3,112.00
"311420","311919",3,112.00
"311420","311930",3,26.00
"311420","311941",3,561.00
"311420","311942",3,95.00
"311420","311990",3,231.00
"311420","312110",3,366.00
"311420","312130",3,6.00
"311511","311225",3,2.00
"311511","311410",3,35.00
"311511","311420",3,520.00
"311511","311511",3,17813.00
"311511","311512",3,66.00
"311511","311513",3,75.00
"311511","311514",3,664.00
"311511","311520",3,712.00
"311511","311990",3,51.00
"311511","312110",3,209.00
"311511","326160",3,8.00
"311512","311225",3,7.00
"311512","311420",3,3.00
"311512","311511",3,111.00
"311512","311512",3,1052.80
"311512","311513",3,3.00
"311512","311514",3,163.00
"311513","311119",3,45.00
"311513","311511",3,626.00
"311513","311512",3,72.00
"311513","311513",3,17638.80
"311513","311514",3,799.00
"311513","311520",3,12.00
"311513","311941",3,66.00
"311513","311990",3,399.00
"311513","325190",3,3.00
"311514","311511",3,869.00
"311514","311512",3,449.00
"311514","311513",3,214.00
"311514","311514",3,7051.00
"311514","311520",3,26.00
"311514","311930",3,6.00
"311514","311942",3,19.00
"311514","311990",3,89.00
"311514","312110",3,7.00
"311514","325400",3,246.00
"311520","311420",3,7.00
"311520","311511",3,238.00
"311520","311514",3,60.00
"311520","311520",3,5064.70
"311520","312110",3,65.00
"311611","311410",3,58.00
"311611","311420",3,48.00
"311611","311513",3,8.00
"311611","311611",3,44091.30
"311611","311612",3,7148.00
"311611","311613",3,1160.00
"311611","311615",3,254.00
"311611","316100",3,148.00
"311612","311410",3,27.00
"311612","311420",3,41.00
"311612","311611",3,211.00
"311612","311612",3,22646.20
"311612","311613",3,2.00
"311612","311615",3,768.00
"311612","311700",3,4.00
"311612","31181A",3,9.00
"311612","311941",3,3.00
"311612","311990",3,280.00
"311612","316100",3,55.00
"311613","311223",3,3.00
"311613","311225",3,1.00
"311613","311611",3,14.00
"311613","311613",3,2427.90
"311613","316100",3,37.00
"311615","311420",3,13.00
"311615","311611",3,152.00
"311615","311612",3,234.00
"311615","311613",3,174.00
"311615","311615",3,32400.40
"311615","311990",3,159.00
"311700","311410",3,90.00
"311700","311700",3,6497.40
"311813","311340",3,2.00
"311813","311410",3,32.00
"311813","311520",3,2.00
"311813","311813",3,2282.40
"311813","31181A",3,134.00
"311813","311821",3,17.00
"311813","311822",3,15.00
"311813","311990",3,2.00
"31181A","311211",3,2.00
"31181A","311330",3,3.00
"31181A","311340",3,76.00
"31181A","311813",3,261.00
"31181A","31181A",3,27312.50
"31181A","311821",3,371.00
"31181A","311822",3,65.00
"31181A","311990",3,22.00
"311821","311211",3,15.00
"311821","311230",3,231.00
"311821","311340",3,131.00
"311821","31181A",3,309.00
"311821","311821",3,7399.50
"311821","311822",3,47.00
"311821","311919",3,103.00
"311821","311990",3,454.00
"311822","311230",3,142.00
"311822","311410",3,12.00
"311822","311420",3,127.00
"311822","311520",3,1.00
"311822","311813",3,36.00
"311822","31181A",3,4.00
"311822","311821",3,5.00
"311822","311822",3,4504.40
"311822","311823",3,14.00
"311822","311941",3,2.00
"311822","311942",3,16.00
"311822","311990",3,21.00
"311823","311823",3,1644.00
"311823","311941",3,31.00
"311823","311990",3,84.00
"311830","311830",3,913.80
"311830","311919",3,88.00
"311830","311990",3,63.00
"311911","311320",3,24.00
"311911","311330",3,36.00
"311911","311340",3,39.00
"311911","311821",3,132.00
"311911","311911",3,3748.00
"311911","311919",3,5.00
"311911","311941",3,4.00
"311919","311420",3,9.00
"311919","311513",3,17.00
"311919","311612",3,2.00
"311919","31181A",3,8.00
"311919","311830",3,29.00
"311919","311919",3,9493.50
"311920","311212",3,40.00
"311920","311420",3,56.00
"311920","311920",3,7326.70
"311920","311942",3,50.00
"311920","311990",3,165.00
"311920","312110",3,140.00
"311930","311320",3,6.00
"311930","311330",3,3.00
"311930","311920",3,107.00
"311930","311930",3,6237.40
"311930","311942",3,16.00
"311930","311990",3,42.00
"311930","325190",3,20.00
"311941","311225",3,45.00
"311941","311420",3,227.00
"311941","311513",3,359.00
"311941","311941",3,4731.80
"311941","311942",3,122.00
"311941","311990",3,280.00
"311942","311822",3,51.00
"311942","311930",3,29.00
"311942","311941",3,10.00
"311942","311942",3,3525.40
"311942","311990",3,205.00
"311990","311320",3,26.00
"311990","311340",3,49.00
"311990","311410",3,9.00
"311990","311420",3,324.00
"311990","311511",3,3.00
"311990","311514",3,4.00
"311990","311611",3,57.00
"311990","311612",3,12.00
"311990","31181A",3,10.00
"311990","311830",3,30.00
"311990","311930",3,29.00
"311990","311941",3,36.00
"311990","311942",3,294.00
"311990","311990",3,10100.70
"312110","311320",3,1.00
"312110","311420",3,287.00
"312110","311511",3,18.00
"312110","311930",3,210.00
"312110","311942",3,2.00
"312110","311990",3,111.00
"312110","312110",3,29485.80
"312120","311990",3,2.00
"312120","312110",3,20.00
"312120","312120",3,21422.90
"312130","311930",3,124.00
"312130","312130",3,7580.20
"312140","312120",3,37.00
"312140","312130",3,211.00
"312140","312140",3,6522.10
"312210","312210",3,3714.10
"312221","312210",3,224.00
"312221","312221",3,34063.40
"312221","312229",3,476.00
"312229","312221",3,45.00
"312229","312229",3,3166.80
"313100","313100",3,10035.00
"313100","313310",3,7.00
"313100","325222",3,2752.80
"313210","313100",3,552.00
"313210","313210",3,14812.50
"313210","313240",3,61.00
"313210","313310",3,1072.00
"313210","314120",3,1352.00
"313210","325222",3,136.00
"313220","313210",3,8.00
"313220","313220",3,1560.80
"313220","313240",3,21.00
"313220","313310",3,4.00
"313220","31499A",3,15.00
"313220","315900",3,2.00
"313220","326110",3,35.00
"313230","313210",3,82.00
"313230","313230",3,3924.50
"313230","31499A",3,21.00
"313230","3221A0",3,81.00
"313230","32222A",3,30.00
"313230","325211",3,201.00
"313240","313220",3,8.00
"313240","313230",3,69.00
"313240","313240",3,5209.30
"313240","313310",3,140.00
"313240","314110",3,111.00
"313240","314120",3,160.00
"313310","313100",3,1501.00
"313310","313210",3,4784.10
"313310","313240",3,2.00
"313310","313310",3,7190.20
"313310","315200",3,43.00
"313310","325222",3,30.00
"313320","313320",3,2073.30
"313320","31499A",3,18.00
"313320","32222A",3,26.00
"313320","324122",3,14.00
"313320","326110",3,43.00
"313320","32619A",3,5.00
"313320","326290",3,35.00
"314110","313100",3,86.00
"314110","313230",3,14.00
"314110","313320",3,49.00
"314110","314110",3,11115.20
"314110","31499A",3,94.00
"314110","325222",3,250.00
"314110","326290",3,21.00
"314110","S00401",3,2.00
"314120","313210",3,222.00
"314120","313310",3,13.00
"314120","314110",3,36.00
"314120","314120",3,7968.70
"314120","314910",3,1.00
"314120","31499A",3,19.00
"314120","315200",3,442.00
"314120","315900",3,2.00
"314120","32619A",3,15.00
"314120","337920",3,6.00
"314120","33999A",3,14.00
"314120","S00401",3,82.00
"314910","314120",3,10.00
"314910","314910",3,2347.10
"314910","31499A",3,45.00
"314910","315200",3,66.00
"314910","315900",3,4.00
"314910","316200",3,1.00
"314910","32222B",3,4.00
"314910","S00401",3,3.00
"314992","313100",3,5.00
"314992","313210",3,37.00
"314992","314992",3,1149.20
"31499A","313210",3,17.00
"31499A","313220",3,34.00
"31499A","313230",3,138.00
"31499A","313320",3,19.00
"31499A","314120",3,117.00
"31499A","314910",3,2.00
"31499A","31499A",3,6140.80
"31499A","315900",3,42.00
"31499A","32311A",3,156.00
"31499A","32619A",3,27.00
"31499A","336300",3,29.00
"31499A","339920",3,16.00
"31499A","33999A",3,25.00
"31499A","S00401",3,6.00
"315111","315111",3,1509.70
"315111","315119",3,7.00
"315111","315200",3,30.00
"315119","315111",3,1288.00
"315119","315119",3,1570.00
"315119","315200",3,8.00
"315119","316200",3,2.00
"315190","313240",3,179.00
"315190","315111",3,12.00
"315190","315119",3,1.00
"315190","315200",3,4648.60
"315190","315900",3,89.20
"315190","339113",3,92.00
"315200","314120",3,383.00
"315200","314910",3,140.00
"315200","31499A",3,501.00
"315200","315119",3,36.00
"315200","315200",3,50956.00
"315200","315900",3,75.00
"315200","316200",3,18.00
"315200","32311A",3,38.00
"315200","S00401",3,9.00
"315900","313240",3,6.00
"315900","314120",3,4.00
"315900","314910",3,2.00
"315900","31499A",3,43.00
"315900","315200",3,56.00
"315900","315900",3,4329.40
"315900","316900",3,64.00
"315900","32311A",3,46.00
"315900","326290",3,27.00
"316100","315200",3,20.00
"316100","316100",3,3330.20
"316100","316900",3,40.00
"316200","316200",3,3862.50
"316900","313230",3,32.00
"316900","31499A",3,5.00
"316900","315900",3,9.00
"316900","316900",3,2653.80
"316900","32619A",3,21.00
"316900","339910",3,3.00
"321113","321113",3,23882.50
"321113","321114",3,154.00
"321113","32121A",3,161.00
"321113","32121B",3,38.00
"321113","321912",3,286.00
"321113","321918",3,43.00
"321113","321920",3,90.00
"321113","321999",3,17.00
"321114","321113",3,134.00
"321114","321114",3,4280.00
"321114","321912",3,61.00
"321114","S00401",3,3.00
"321219","321219",3,5160.80
"321219","32121A",3,116.00
"321219","S00401",3,8.00
"32121A","321113",3,532.00
"32121A","321219",3,112.00
"32121A","32121A",3,7733.10
"32121A","321912",3,26.00
"32121A","321999",3,175.00
"32121A","337122",3,1.00
"32121B","32121A",3,6.00
"32121B","32121B",3,4642.20
"32121B","321911",3,9.00
"32121B","321912",3,33.00
"32121B","321920",3,4.00
"32121B","321992",3,102.00
"32121B","321999",3,5.00
"32121B","337122",3,6.00
"32121B","S00401",3,5.00
"321911","32121A",3,3.00
"321911","321911",3,7787.00
"321911","321912",3,48.00
"321911","321918",3,249.00
"321911","321999",3,3.00
"321911","32619A",3,198.00
"321911","332321",3,129.00
"321911","337110",3,60.00
"321911","337212",3,10.00
"321911","337920",3,2.00
"321911","S00401",3,8.00
"321912","321113",3,2858.10
"321912","321114",3,114.00
"321912","32121A",3,1.00
"321912","32121B",3,160.00
"321912","321911",3,52.00
"321912","321912",3,2440.40
"321912","321918",3,82.00
"321912","321920",3,21.00
"321912","321999",3,49.00
"321912","337215",3,9.00
"321918","321113",3,34.00
"321918","321911",3,191.00
"321918","321912",3,107.00
"321918","321918",3,4091.10
"321918","321920",3,3.00
"321918","321999",3,7.00
"321918","32619A",3,3.00
"321918","337110",3,25.00
"321918","337211",3,7.00
"321918","337212",3,13.00
"321918","337920",3,8.00
"321918","S00401",3,12.00
"321920","321113",3,125.00
"321920","32121A",3,1.00
"321920","321912",3,7.00
"321920","321918",3,2.00
"321920","321920",3,4337.30
"321920","321999",3,7.00
"321920","32619A",3,3.00
"321920","S00401",3,8.00
"321991","321991",3,10183.00
"321992","32121B",3,97.00
"321992","321911",3,6.00
"321992","321912",3,12.00
"321992","321992",3,2840.20
"321992","S00401",3,1.00
"321999","321113",3,7.00
"321999","321912",3,40.00
"321999","321920",3,15.00
"321999","321999",3,3583.70
"321999","32619A",3,100.00
"321999","332999",3,15.00
"321999","337110",3,2.00
"321999","337122",3,4.00
"321999","337215",3,3.00
"321999","33999A",3,5.00
"321999","S00401",3,5.00
"322110","321113",3,31.00
"322110","322110",3,3146.90
"322110","325190",3,21.00
"3221A0","221100",3,259.00
"3221A0","313230",3,61.00
"3221A0","321113",3,14.00
"3221A0","32121A",3,35.00
"3221A0","321999",3,70.00
"3221A0","322110",3,3187.00
"3221A0","3221A0",3,62398.70
"3221A0","322291",3,1845.00
"3221A0","325190",3,181.00
"3221A0","S00401",3,2.00
"322210","321920",3,124.00
"322210","322210",3,37910.10
"322210","322299",3,83.00
"322210","323118",3,2.00
"322210","32311A",3,31.00
"322210","323122",3,3.00
"322210","32619A",3,260.00
"322210","3261A0",3,238.00
"322210","S00401",3,262.00
"322225","322210",3,77.00
"322225","322225",3,1152.80
"322225","322226",3,19.00
"322225","32222A",3,165.00
"322225","32222B",3,37.00
"322225","32311A",3,39.00
"322225","326110",3,40.00
"322225","332999",3,15.00
"322226","322226",3,1087.60
"322226","322299",3,19.00
"322226","326110",3,18.00
"322226","337214",3,1.00
"322226","S00401",3,6.00
"32222A","313230",3,6.00
"32222A","3221A0",3,396.00
"32222A","322225",3,119.00
"32222A","322226",3,2.00
"32222A","32222A",3,11036.80
"32222A","32222B",3,74.00
"32222A","322231",3,133.00
"32222A","322233",3,21.00
"32222A","322291",3,4.00
"32222A","322299",3,95.00
"32222A","323121",3,6.00
"32222A","325520",3,126.00
"32222A","325992",3,152.00
"32222A","326110",3,143.00
"32222A","32619A",3,30.00
"32222A","326290",3,52.00
"32222A","334613",3,677.00
"32222A","339113",3,47.00
"32222A","S00401",3,6.00
"32222B","322225",3,1.00
"32222B","32222A",3,67.00
"32222B","32222B",3,3019.80
"32222B","32311A",3,35.00
"32222B","326110",3,148.00
"32222B","S00401",3,6.00
"322231","32222A",3,48.00
"322231","322231",3,1822.80
"322231","322232",3,25.00
"322231","322233",3,19.00
"322231","323116",3,26.00
"322231","323118",3,23.00
"322231","32619A",3,7.00
"322231","S00401",3,4.00
"322232","322231",3,70.00
"322232","322232",3,3332.60
"322232","322233",3,47.00
"322232","S00401",3,29.00
"322233","322231",3,268.00
"322233","322232",3,157.00
"322233","322233",3,1306.00
"322233","322299",3,24.00
"322233","323118",3,66.00
"322233","S00401",3,2.00
"322291","3221A0",3,1654.00
"322291","32222B",3,6.00
"322291","322291",3,5760.90
"322291","322299",3,50.00
"322291","325620",3,187.00
"322291","326160",3,49.00
"322291","S00401",3,5.00
"322299","322226",3,37.00
"322299","32222A",3,25.00
"322299","32222B",3,4.00
"322299","322231",3,15.00
"322299","322233",3,28.00
"322299","322291",3,4.00
"322299","322299",3,3531.40
"322299","326110",3,3.00
"322299","32619A",3,24.00
"322299","33999A",3,3.00
"322299","S00401",3,14.00
"323116","323116",3,8275.20
"323116","323118",3,9.00
"323116","32311A",3,884.00
"323116","323121",3,1.00
"323116","511110",3,49.00
"323116","S00401",3,7.00
"323117","323116",3,14.00
"323117","323117",3,5069.50
"323117","32311A",3,423.00
"323117","323121",3,2.00
"323117","323122",3,17.00
"323117","561400",3,4.00
"323117","S00401",3,9.00
"323118","316900",3,30.00
"323118","322231",3,5.00
"323118","322233",3,17.00
"323118","323116",3,4.00
"323118","323118",3,2201.60
"323118","32311A",3,4.00
"323118","323121",3,3.00
"323118","32619A",3,5.00
"323118","332600",3,66.00
"323118","511110",3,23.00
"323118","S00401",3,2.00
"32311A","313220",3,7.00
"32311A","31499A",3,34.00
"32311A","315200",3,577.00
"32311A","315900",3,10.00
"32311A","32222A",3,90.00
"32311A","322231",3,4.00
"32311A","322299",3,5.00
"32311A","323116",3,188.00
"32311A","323117",3,547.00
"32311A","323118",3,5.00
"32311A","32311A",3,43521.00
"32311A","323121",3,42.00
"32311A","323122",3,389.00
"32311A","326110",3,3.00
"32311A","32619A",3,5.00
"32311A","332812",3,18.00
"32311A","339940",3,24.00
"32311A","339950",3,30.00
"32311A","511110",3,250.00
"32311A","511120",3,89.00
"32311A","511130",3,86.00
"32311A","5111A0",3,115.00
"32311A","541800",3,25599.10
"32311A","5419A0",3,168.00
"32311A","561400",3,325.00
"32311A","S00401",3,37.00
"323121","322231",3,14.00
"323121","322233",3,26.00
"323121","323116",3,2.00
"323121","323118",3,39.00
"323121","32311A",3,30.00
"323121","323121",3,1849.30
"323121","323122",3,2.00
"323121","S00401",3,1.00
"323122","32311A",3,121.00
"323122","323121",3,2.00
"323122","323122",3,4806.80
"323122","511110",3,51.00
"323122","5419A0",3,9.00
"323122","561400",3,22.00
"323122","S00401",3,1.00
"324110","324110",3,143980.70
"324110","324122",3,38.00
"324110","324191",3,750.00
"324110","324199",3,302.40
"324110","325110",3,9393.60
"324110","325180",3,301.00
"324110","325190",3,737.00
"324110","325613",3,19.00
"324110","325998",3,3.00
"324121","212310",3,128.00
"324121","212320",3,66.00
"324121","324121",3,5528.80
"324121","324122",3,37.00
"324121","327320",3,79.00
"324121","327331",3,4.00
"324122","313320",3,107.00
"324122","3221A0",3,20.00
"324122","324121",3,56.00
"324122","324122",3,4547.10
"324122","325520",3,9.00
"324122","327993",3,4.00
"324191","324110",3,136.00
"324191","324191",3,5526.00
"324191","325190",3,131.00
"324191","325520",3,12.00
"324191","325612",3,3.00
"324191","325613",3,30.00
"324191","325998",3,104.00
"324199","324110",3,78.00
"324199","324199",3,1105.10
"324199","325998",3,27.00
"324199","331111",3,451.00
"324199","335991",3,4.00
"325110","324110",3,3059.80
"325110","325110",3,10702.30
"325110","325120",3,89.00
"325110","325180",3,1071.00
"325110","325190",3,2267.00
"325110","325211",3,1138.00
"325110","325212",3,30.00
"325120","325120",3,4791.20
"325120","325180",3,51.00
"325120","325190",3,105.00
"325120","325211",3,88.00
"325120","325311",3,105.00
"325130","325130",3,5763.00
"325130","325180",3,227.00
"325130","325190",3,209.00
"325130","325211",3,5.00
"325130","325520",3,21.00
"325130","325613",3,2.00
"325130","325910",3,35.00
"325130","327420",3,4.00
"325180","325130",3,7.00
"325180","325180",3,23229.00
"325180","325190",3,362.00
"325180","325311",3,107.00
"325180","325312",3,185.00
"325180","325612",3,111.00
"325190","311942",3,7.00
"325190","312140",3,112.00
"325190","324191",3,267.00
"325190","325110",3,1322.00
"325190","325120",3,135.00
"325190","325130",3,358.00
"325190","325180",3,1537.00
"325190","325190",3,48687.40
"325190","325211",3,3201.00
"325190","325212",3,568.00
"325190","325221",3,651.00
"325190","325222",3,314.00
"325190","325311",3,363.00
"325190","325320",3,408.00
"325190","325400",3,75.00
"325190","325510",3,59.00
"325190","325611",3,203.00
"325190","325613",3,575.00
"325190","325620",3,20.00
"325190","325998",3,456.00
"325211","325110",3,1256.00
"325211","325120",3,162.00
"325211","325180",3,265.00
"325211","325190",3,3332.00
"325211","325211",3,38816.80
"325211","325212",3,463.00
"325211","325510",3,51.00
"325211","325520",3,251.00
"325211","325613",3,92.00
"325211","325991",3,15.00
"325211","326110",3,240.00
"325211","326290",3,27.00
"325211","333511",3,11.00
"325212","325190",3,602.00
"325212","325211",3,180.00
"325212","325212",3,5200.40
"325212","325520",3,50.00
"325221","325221",3,1080.90
"325221","325222",3,24.00
"325222","325190",3,577.00
"325222","325211",3,1240.00
"325222","325222",3,9995.40
"325222","326110",3,128.00
"325311","325120",3,26.00
"325311","325180",3,10.00
"325311","325190",3,56.00
"325311","325311",3,3617.90
"325311","325312",3,79.00
"325312","311119",3,25.00
"325312","325180",3,160.00
"325312","325311",3,136.00
"325312","325312",3,5403.10
"325314","325180",3,22.00
"325314","325312",3,2912.50
"325314","325320",3,18.00
"325314","327992",3,3.00
"325320","32222A",3,29.00
"325320","325190",3,518.00
"325320","325311",3,179.00
"325320","325320",3,10476.60
"325320","325400",3,26.00
"325320","325612",3,30.00
"325400","325130",3,17.00
"325400","325180",3,52.00
"325400","325190",3,99.00
"325400","325211",3,85.00
"325400","325320",3,55.00
"325400","325400",3,83966.50
"325400","325611",3,27.00
"325400","325612",3,39.00
"325400","325620",3,482.00
"325400","334516",3,34.00
"325400","339112",3,10.00
"325400","339113",3,6.00
"325510","325190",3,14.00
"325510","325211",3,244.00
"325510","325510",3,17720.90
"325510","325520",3,85.00
"325510","325612",3,5.00
"325510","325998",3,7.00
"325520","325190",3,26.00
"325520","325211",3,102.00
"325520","325212",3,56.00
"325520","325510",3,197.00
"325520","325520",3,6525.00
"325520","325612",3,3.00
"325520","325910",3,4.00
"325520","325991",3,11.00
"325520","325998",3,97.00
"325520","32619A",3,3.00
"325520","327310",3,5.00
"325520","327420",3,12.00
"325611","324191",3,89.00
"325611","325320",3,47.00
"325611","325400",3,3.00
"325611","325510",3,10.00
"325611","325611",3,12525.10
"325611","325612",3,1840.00
"325611","325613",3,191.00
"325611","325620",3,785.00
"325611","325998",3,79.00
"325612","324191",3,73.00
"325612","325190",3,20.00
"325612","325211",3,31.00
"325612","325311",3,7.00
"325612","325320",3,325.00
"325612","325510",3,21.00
"325612","325611",3,388.00
"325612","325612",3,5896.30
"325612","325613",3,1.00
"325612","325620",3,237.00
"325612","325998",3,57.00
"325612","32619A",3,3.00
"325613","324191",3,25.00
"325613","325110",3,52.00
"325613","325130",3,5.00
"325613","325190",3,304.00
"325613","325211",3,45.00
"325613","325400",3,15.00
"325613","325510",3,24.00
"325613","325520",3,20.00
"325613","325611",3,12.00
"325613","325612",3,4.00
"325613","325613",3,4039.40
"325613","325998",3,26.00
"325613","32721A",3,76.00
"325620","324110",3,22.00
"325620","325400",3,157.00
"325620","325611",3,1287.00
"325620","325612",3,14.00
"325620","325620",3,21541.30
"325620","325991",3,15.00
"325620","325998",3,76.00
"325620","32619A",3,10.00
"325620","326290",3,2.00
"325910","325510",3,55.00
"325910","325910",3,4031.80
"325910","325998",3,11.00
"325910","326290",3,20.00
"325910","336300",3,12.00
"325920","325920",3,1271.90
"325991","325211",3,217.00
"325991","325222",3,26.00
"325991","325991",3,7193.20
"325991","325998",3,58.00
"325991","32619A",3,29.00
"325991","32721A",3,16.00
"325991","333511",3,3.00
"325992","3221A0",3,5.00
"325992","325130",3,314.00
"325992","325222",3,87.00
"325992","325510",3,110.00
"325992","325992",3,11645.00
"325992","333315",3,280.00
"325992","334613",3,324.00
"325998","311942",3,80.00
"325998","324191",3,69.00
"325998","325180",3,177.00
"325998","325190",3,319.00
"325998","325320",3,12.00
"325998","325510",3,40.00
"325998","325520",3,30.00
"325998","325611",3,48.00
"325998","325612",3,138.00
"325998","325613",3,72.00
"325998","325620",3,4.00
"325998","325998",3,10687.10
"325998","326110",3,68.00
"325998","326192",3,29.00
"325998","32619A",3,5.00
"325998","326290",3,18.00
"326110","313310",3,11.00
"326110","322225",3,107.00
"326110","32222A",3,70.00
"326110","32222B",3,97.00
"326110","322291",3,16.00
"326110","32311A",3,6.00
"326110","325211",3,354.00
"326110","325992",3,8.00
"326110","326110",3,22998.60
"326110","326120",3,134.00
"326110","326130",3,153.00
"326110","32619A",3,153.00
"326110","3261A0",3,55.00
"326110","333511",3,3.00
"326110","333993",3,4.00
"326110","S00401",3,34.00
"326120","325211",3,17.00
"326120","326110",3,105.00
"326120","326120",3,8586.60
"326120","326130",3,8.00
"326120","326160",3,130.00
"326120","32619A",3,218.00
"326120","3261A0",3,11.00
"326120","326220",3,40.00
"326120","332999",3,7.00
"326120","333511",3,10.00
"326120","S00401",3,4.00
"326130","32222A",3,63.00
"326130","326110",3,48.00
"326130","326120",3,37.00
"326130","326130",3,2847.10
"326130","32619A",3,111.00
"326130","332999",3,38.00
"326130","333511",3,3.00
