"111335","311222",5,"0.0000600"
"111335","311225",5,"0.0000600"
"111335","311230",5,"0.0042400"
"111335","311320",5,"0.0025200"
"111335","311330",5,"0.0166500"
"111335","311340",5,"0.0029800"
"111335","311822",5,"0.0016800"
"111335","311911",5,"0.2313200"
"1113A0","1113A0",5,"0.0205100"
"1113A0","311320",5,"0.0894900"
"1113A0","311330",5,"0.0061200"
"1113A0","311410",5,"0.0410000"
"1113A0","311420",5,"0.0551200"
"1113A0","311911",5,"0.0026100"
"1113A0","311920",5,"0.3435300"
"1113A0","311930",5,"0.0119300"
"1113A0","311941",5,"0.0009000"
"1113A0","311942",5,"0.0044500"
"1113A0","311990",5,"0.0708400"
"1113A0","312130",5,"0.1388100"
"1113A0","4A0000",5,"0.0000800"
"1113A0","622000",5,"0.0001700"
"1113A0","623000",5,"0.0004500"
"1113A0","624A00",5,"0.0013400"
"1113A0","713A00",5,"0.0000000"
"1113A0","721A00",5,"0.0000500"
"1113A0","722000",5,"0.0006300"
"1113A0","813B00",5,"0.0000000"
"1113A0","S00102",5,"0.0002200"
"111400","1111A0",5,"0.0008400"
"111400","1111B0",5,"0.0004600"
"111400","111200",5,"0.0008100"
"111400","111335",5,"0.0008200"
"111400","1113A0",5,"0.0007900"
"111400","111400",5,"0.0459600"
"111400","111910",5,"0.0004300"
"111400","111920",5,"0.0012300"
"111400","1119A0",5,"0.0013500"
"111400","1119B0",5,"0.0006600"
"111400","112100",5,"0.0015600"
"111400","112300",5,"0.0008600"
"111400","112A00",5,"0.0014500"
"111400","115000",5,"0.0552800"
"111400","211000",5,"0.0000000"
"111400","221100",5,"0.0000000"
"111400","221200",5,"0.0000100"
"111400","230110",5,"0.0003900"
"111400","230130",5,"0.0012600"
"111400","230310",5,"0.0009700"
"111400","311612",5,"0.0000100"
"111400","311919",5,"0.0033900"
"111400","311942",5,"0.0669600"
"111400","311990",5,"0.0062700"
"111400","325190",5,"0.0002400"
"111400","325400",5,"0.0022100"
"111400","33999A",5,"0.0015200"
"111400","420000",5,"0.0000200"
"111400","4A0000",5,"0.0000000"
"111400","511200",5,"0.0000100"
"111400","513300",5,"0.0000000"
"111400","514200",5,"0.0000100"
"111400","52A000",5,"0.0000000"
"111400","531000",5,"0.0000300"
"111400","541100",5,"0.0000000"
"111400","541200",5,"0.0000500"
"111400","541300",5,"0.0000700"
"111400","541511",5,"0.0000100"
"111400","541512",5,"0.0000000"
"111400","54151A",5,"0.0000100"
"111400","541610",5,"0.0000200"
"111400","541800",5,"0.0000700"
"111400","561100",5,"0.0000100"
"111400","561200",5,"0.0000100"
"111400","561400",5,"0.0000000"
"111400","561700",5,"0.0555400"
"111400","561900",5,"0.0000100"
"111400","611B00",5,"0.0000100"
"111400","621A00",5,"0.0000100"
"111400","621B00",5,"0.0000000"
"111400","622000",5,"0.0000100"
"111400","623000",5,"0.0000000"
"111400","713A00",5,"0.0009400"
"111400","7211A0",5,"0.0000100"
"111400","722000",5,"0.0000000"
"111400","8111A0",5,"0.0000100"
"111400","813100",5,"0.0001500"
"111400","813B00",5,"0.0002900"
"111400","S00203",5,"0.0001000"
"111400","S00800",5,"0.0000400"
"111910","312210",5,"0.5377900"
"111910","312221",5,"0.0330500"
"111910","312229",5,"0.0178100"
"111920","111920",5,"0.0312000"
"111920","311223",5,"0.3068000"
"111920","311225",5,"0.0025400"
"111920","313100",5,"0.1466200"
"111920","313210",5,"0.0756900"
"111920","313220",5,"0.0004900"
"111920","313230",5,"0.0054800"
"111920","313240",5,"0.0021800"
"111920","313310",5,"0.0006100"
"111920","314992",5,"0.0023500"
"111920","31499A",5,"0.0007400"
"111920","315190",5,"0.0004800"
"111920","420000",5,"0.0000100"
"1119A0","1119A0",5,"0.0275300"
"1119A0","311310",5,"0.2555800"
"1119A0","325110",5,"0.0040700"
"1119A0","325190",5,"0.0022300"
"1119B0","1111B0",5,"0.0013200"
"1119B0","1119B0",5,"0.0422500"
"1119B0","112100",5,"0.2216800"
"1119B0","112A00",5,"0.1792700"
"1119B0","221200",5,"0.0000100"
"1119B0","230110",5,"0.0029100"
"1119B0","230120",5,"0.0010900"
"1119B0","230130",5,"0.0028900"
"1119B0","230140",5,"0.0016200"
"1119B0","230210",5,"0.0012000"
"1119B0","230220",5,"0.0010500"
"1119B0","230230",5,"0.0002600"
"1119B0","230240",5,"0.0008800"
"1119B0","230250",5,"0.0011200"
"1119B0","230310",5,"0.0053200"
"1119B0","230320",5,"0.0015700"
"1119B0","230330",5,"0.0025100"
"1119B0","230340",5,"0.0018300"
"1119B0","311111",5,"0.0020000"
"1119B0","311119",5,"0.0005500"
"1119B0","311211",5,"0.0027000"
"1119B0","311221",5,"0.0017200"
"1119B0","311222",5,"0.0060600"
"1119B0","311223",5,"0.0458900"
"1119B0","311225",5,"0.0005500"
"1119B0","311320",5,"0.0013000"
"1119B0","311330",5,"0.0065500"
"1119B0","311340",5,"0.0002500"
"1119B0","311410",5,"0.0006700"
"1119B0","311420",5,"0.0010600"
"1119B0","311813",5,"0.0016500"
"1119B0","31181A",5,"0.0014100"
"1119B0","311821",5,"0.0020300"
"1119B0","311911",5,"0.1313200"
"1119B0","311919",5,"0.0033900"
"1119B0","311920",5,"0.0087700"
"1119B0","311930",5,"0.0003900"
"1119B0","311941",5,"0.0052900"
"1119B0","311942",5,"0.0604100"
"1119B0","311990",5,"0.0107600"
"1119B0","312120",5,"0.0055900"
"1119B0","313100",5,"0.0003900"
"1119B0","313210",5,"0.0003900"
"1119B0","313310",5,"0.0000400"
"1119B0","314110",5,"0.0012900"
"1119B0","31499A",5,"0.0001500"
"1119B0","325110",5,"0.0002000"
"1119B0","325130",5,"0.0000500"
"1119B0","325190",5,"0.0001800"
"1119B0","325400",5,"0.0000700"
"1119B0","325998",5,"0.0133800"
"1119B0","339994",5,"0.0060300"
"1119B0","531000",5,"0.0001400"
"1119B0","561700",5,"0.0008500"
"1119B0","711200",5,"0.0005000"
"1119B0","713A00",5,"0.0003900"
"1119B0","S00800",5,"0.0002400"
"112100","112100",5,"0.2253900"
"112100","112A00",5,"0.0017900"
"112100","115000",5,"0.0204600"
"112100","311511",5,"0.4943100"
"112100","311512",5,"0.1568900"
"112100","311513",5,"0.4221600"
"112100","311514",5,"0.2277300"
"112100","311520",5,"0.0518300"
"112100","311611",5,"0.4724700"
"112100","311612",5,"0.0475700"
"112100","311990",5,"0.0113500"
"112300","112300",5,"0.0777800"
"112300","311410",5,"0.0083500"
"112300","311611",5,"0.0005300"
"112300","311612",5,"0.0107600"
"112300","311615",5,"0.5201900"
"112300","311990",5,"0.0764500"
"112300","622000",5,"0.0001900"
"112300","623000",5,"0.0002100"
"112300","624A00",5,"0.0000400"
"112300","7211A0",5,"0.0000000"
"112300","721A00",5,"0.0000200"
"112300","722000",5,"0.0022600"
"112300","813B00",5,"0.0000000"
"112A00","112A00",5,"0.0607000"
"112A00","113A00",5,"0.0070800"
"112A00","115000",5,"0.0566000"
"112A00","311611",5,"0.2404300"
"112A00","311612",5,"0.0432300"
"112A00","311615",5,"0.0002500"
"112A00","311700",5,"0.0587500"
"112A00","311990",5,"0.0267900"
"112A00","313100",5,"0.0058900"
"112A00","313210",5,"0.0137100"
"112A00","313230",5,"0.0030000"
"112A00","313240",5,"0.0001800"
"112A00","31499A",5,"0.0050100"
"112A00","315190",5,"0.0009200"
"112A00","325612",5,"0.0000800"
"112A00","33999A",5,"0.0000300"
"112A00","48A000",5,"0.0001200"
"112A00","541700",5,"0.0006400"
"112A00","561600",5,"0.0000100"
"112A00","611A00",5,"0.0000600"
"112A00","622000",5,"0.0000000"
"112A00","623000",5,"0.0000000"
"112A00","711200",5,"0.0005700"
"112A00","712000",5,"0.0058500"
"112A00","713A00",5,"0.0011100"
"112A00","722000",5,"0.0021200"
"112A00","812900",5,"0.0025600"
"113300","113300",5,"0.1301600"
"113300","212100",5,"0.0006100"
"113300","321113",5,"0.3025800"
"113300","321114",5,"0.0648100"
"113300","321219",5,"0.0840700"
"113300","32121A",5,"0.2752600"
"113300","32121B",5,"0.0003100"
"113300","321911",5,"0.0001900"
"113300","321912",5,"0.0338900"
"113300","321918",5,"0.0165500"
"113300","321920",5,"0.0305500"
"113300","321991",5,"0.0001200"
"113300","321992",5,"0.0001000"
"113300","321999",5,"0.0177800"
"113300","322110",5,"0.1580500"
"113300","3221A0",5,"0.0575600"
"113300","322210",5,"0.0002300"
"113300","322226",5,"0.0001800"
"113300","32222A",5,"0.0003200"
"113300","32222B",5,"0.0000900"
"113300","322231",5,"0.0002500"
"113300","322232",5,"0.0000900"
"113300","322291",5,"0.0001000"
"113300","322299",5,"0.0004600"
"113300","325190",5,"0.0000400"
"113300","326110",5,"0.0000700"
"113300","337110",5,"0.0001400"
"113300","337215",5,"0.0010500"
"113300","33999A",5,"0.0008600"
"113300","420000",5,"0.0000000"
"113A00","111400",5,"0.0004000"
"113A00","113300",5,"0.2162400"
"113A00","113A00",5,"0.0068900"
"113A00","115000",5,"0.0020700"
"113A00","311330",5,"0.0013300"
"113A00","311340",5,"0.0014300"
"113A00","311911",5,"0.0005500"
"113A00","311930",5,"0.0044900"
"113A00","311941",5,"0.0003800"
"113A00","311942",5,"0.0007900"
"113A00","311990",5,"0.0005600"
"113A00","312110",5,"0.0003700"
"113A00","313320",5,"0.0014900"
"113A00","315200",5,"0.0003500"
"113A00","315900",5,"0.0035200"
"113A00","316200",5,"0.0030000"
"113A00","321113",5,"0.1254200"
"113A00","32121A",5,"0.0506100"
"113A00","321912",5,"0.0064100"
"113A00","321918",5,"0.0015300"
"113A00","321920",5,"0.0006200"
"113A00","321999",5,"0.0007400"
"113A00","323122",5,"0.0022300"
"113A00","324191",5,"0.0003700"
"113A00","325110",5,"0.0000400"
"113A00","325190",5,"0.0010800"
"113A00","325212",5,"0.0003600"
"113A00","325320",5,"0.0019800"
"113A00","325400",5,"0.0000100"
"113A00","325510",5,"0.0008600"
"113A00","325520",5,"0.0003100"
"113A00","325920",5,"0.0017300"
"113A00","326210",5,"0.0543200"
"113A00","326220",5,"0.0034000"
"113A00","326290",5,"0.0224700"
"113A00","327999",5,"0.0004200"
"113A00","331422",5,"0.0017500"
"113A00","331491",5,"0.0008500"
"113A00","335921",5,"0.0017100"
"113A00","335929",5,"0.0009500"
"113A00","336300",5,"0.0000100"
"113A00","33712A",5,"0.0129800"
"113A00","337215",5,"0.0006100"
"113A00","339920",5,"0.0014300"
"113A00","339991",5,"0.0077200"
"113A00","339994",5,"0.0045100"
"113A00","33999A",5,"0.0007100"
"113A00","541700",5,"0.0000400"
"113A00","561700",5,"0.0001300"
"113A00","611A00",5,"0.0000300"
"113A00","712000",5,"0.0004200"
"113A00","811400",5,"0.0000400"
"113A00","812900",5,"0.0013000"
"114100","114100",5,"0.0034600"
"114100","311613",5,"0.0685900"
"114100","311700",5,"0.3696800"
"114100","483000",5,"0.0001800"
"114100","622000",5,"0.0002300"
"114100","623000",5,"0.0000800"
"114100","713A00",5,"0.0000200"
"114100","7211A0",5,"0.0000100"
"114100","721A00",5,"0.0003100"
"114100","722000",5,"0.0095700"
"114100","813B00",5,"0.0000400"
"114100","S00102",5,"0.0016200"
"114200","114200",5,"0.1256300"
"115000","1111A0",5,"0.0373400"
"115000","1111B0",5,"0.0631500"
"115000","111200",5,"0.0664200"
"115000","111335",5,"0.1181700"
"115000","1113A0",5,"0.1076700"
"115000","111400",5,"0.0261200"
"115000","111910",5,"0.0451600"
"115000","111920",5,"0.1991600"
"115000","1119A0",5,"0.0753300"
"115000","1119B0",5,"0.0569700"
"115000","112100",5,"0.0249700"
"115000","112300",5,"0.0055500"
"115000","112A00",5,"0.0141900"
"115000","113300",5,"0.0396800"
"115000","113A00",5,"0.4220400"
"115000","114200",5,"0.3227100"
"115000","531000",5,"0.0008200"
"211000","113300",5,"0.0001200"
"211000","211000",5,"0.1265200"
"211000","212100",5,"0.0002100"
"211000","212210",5,"0.0290300"
"211000","212230",5,"0.0006200"
"211000","2122A0",5,"0.0014400"
"211000","212310",5,"0.0015000"
"211000","212320",5,"0.0104800"
"211000","212390",5,"0.0176200"
"211000","213111",5,"0.0000700"
"211000","213112",5,"0.0002100"
"211000","21311A",5,"0.0038500"
"211000","221100",5,"0.0699900"
"211000","221200",5,"0.4206100"
"211000","311111",5,"0.0000400"
"211000","311119",5,"0.0000200"
"211000","311211",5,"0.0000100"
"211000","311213",5,"0.0001300"
"211000","311221",5,"0.0002200"
"211000","311222",5,"0.0000500"
"211000","311223",5,"0.0000600"
"211000","311225",5,"0.0000300"
"211000","311230",5,"0.0000200"
"211000","311310",5,"0.0001500"
"211000","311320",5,"0.0000300"
"211000","311330",5,"0.0000100"
"211000","311340",5,"0.0000200"
"211000","311410",5,"0.0000400"
"211000","311420",5,"0.0000500"
"211000","311511",5,"0.0000200"
"211000","311513",5,"0.0000300"
"211000","311514",5,"0.0000300"
"211000","311520",5,"0.0000200"
"211000","311611",5,"0.0000100"
"211000","311612",5,"0.0000200"
"211000","311613",5,"0.0002000"
"211000","311615",5,"0.0000200"
"211000","311700",5,"0.0000500"
"211000","311813",5,"0.0000400"
"211000","31181A",5,"0.0000400"
"211000","311821",5,"0.0000200"
"211000","311822",5,"0.0000200"
"211000","311830",5,"0.0000900"
"211000","311919",5,"0.0000400"
"211000","311920",5,"0.0000100"
"211000","311941",5,"0.0000200"
"211000","311942",5,"0.0000300"
"211000","311990",5,"0.0000400"
"211000","312110",5,"0.0000100"
"211000","312120",5,"0.0000300"
"211000","312130",5,"0.0000100"
"211000","312140",5,"0.0000100"
"211000","312210",5,"0.0003000"
"211000","312221",5,"0.0000100"
"211000","313100",5,"0.0000200"
"211000","313210",5,"0.0000600"
"211000","313220",5,"0.0000600"
"211000","313230",5,"0.0000700"
"211000","313240",5,"0.0000900"
"211000","313310",5,"0.0001800"
"211000","313320",5,"0.0000900"
"211000","314110",5,"0.0000600"
"211000","314120",5,"0.0000200"
"211000","314910",5,"0.0000400"
"211000","314992",5,"0.0000800"
"211000","31499A",5,"0.0000400"
"211000","315111",5,"0.0000600"
"211000","315119",5,"0.0000300"
"211000","315190",5,"0.0000600"
"211000","315200",5,"0.0000200"
"211000","315900",5,"0.0000200"
"211000","316100",5,"0.0002100"
"211000","316200",5,"0.0000300"
"211000","316900",5,"0.0000700"
"211000","321113",5,"0.0001000"
"211000","321114",5,"0.0000900"
"211000","321219",5,"0.0003600"
"211000","32121A",5,"0.0001000"
"211000","32121B",5,"0.0000400"
"211000","321911",5,"0.0000400"
"211000","321912",5,"0.0000500"
"211000","321918",5,"0.0000200"
"211000","321920",5,"0.0000700"
"211000","321991",5,"0.0000100"
"211000","321992",5,"0.0000300"
"211000","321999",5,"0.0000800"
"211000","322110",5,"0.0003100"
"211000","3221A0",5,"0.0002100"
"211000","322210",5,"0.0000200"
"211000","32222A",5,"0.0000300"
"211000","322291",5,"0.0000100"
"211000","322299",5,"0.0000300"
"211000","323116",5,"0.0000200"
"211000","323117",5,"0.0000400"
"211000","32311A",5,"0.0000500"
"211000","323121",5,"0.0000500"
"211000","323122",5,"0.0000200"
"211000","324110",5,"0.5850500"
"211000","324121",5,"0.0001200"
"211000","324122",5,"0.0000400"
"211000","324191",5,"0.0215900"
"211000","324199",5,"0.1499000"
"211000","325110",5,"0.0187400"
"211000","325120",5,"0.0074300"
"211000","325130",5,"0.0057800"
"211000","325180",5,"0.0046400"
"211000","325190",5,"0.0132800"
"211000","325211",5,"0.0181300"
"211000","325212",5,"0.0035000"
"211000","325222",5,"0.0039900"
"211000","325311",5,"0.2031200"
"211000","325312",5,"0.0109400"
"211000","325314",5,"0.0016200"
"211000","325320",5,"0.0009100"
"211000","325400",5,"0.0005100"
"211000","325510",5,"0.0003400"
"211000","325520",5,"0.0006200"
"211000","325611",5,"0.0004300"
"211000","325612",5,"0.0002800"
"211000","325613",5,"0.0028000"
"211000","325620",5,"0.0001400"
"211000","325910",5,"0.0002200"
"211000","325920",5,"0.0018100"
"211000","325991",5,"0.0005600"
"211000","325992",5,"0.0007400"
"211000","325998",5,"0.0019400"
"211000","326110",5,"0.0001200"
"211000","326120",5,"0.0000800"
"211000","326130",5,"0.0001900"
"211000","326160",5,"0.0000500"
"211000","326192",5,"0.0001600"
"211000","32619A",5,"0.0000800"
"211000","3261A0",5,"0.0001900"
"211000","326210",5,"0.0001700"
"211000","326220",5,"0.0001500"
"211000","326290",5,"0.0001600"
"211000","327111",5,"0.0001900"
"211000","327112",5,"0.0001200"
"211000","327113",5,"0.0001700"
"211000","327121",5,"0.0008000"
"211000","327122",5,"0.0002400"
"211000","327125",5,"0.0001300"
"211000","32712A",5,"0.0001700"
"211000","327213",5,"0.0004800"
"211000","32721A",5,"0.0001900"
"211000","327310",5,"0.0007400"
"211000","327320",5,"0.0000900"
"211000","327331",5,"0.0001300"
"211000","327332",5,"0.0000500"
"211000","327390",5,"0.0000700"
"211000","327410",5,"0.0015800"
"211000","327420",5,"0.0004400"
"211000","327910",5,"0.0000400"
"211000","327991",5,"0.0000800"
"211000","327992",5,"0.0003000"
"211000","327993",5,"0.0003300"
"211000","327999",5,"0.0001200"
"211000","331111",5,"0.0001300"
"211000","331112",5,"0.0000800"
"211000","331210",5,"0.0000300"
"211000","331221",5,"0.0000300"
"211000","331222",5,"0.0000200"
"211000","331311",5,"0.0037700"
"211000","331312",5,"0.0000800"
"211000","331314",5,"0.0000600"
"211000","331315",5,"0.0000600"
"211000","331316",5,"0.0000500"
"211000","331411",5,"0.0000500"
"211000","331419",5,"0.0000900"
"211000","331421",5,"0.0000300"
"211000","331491",5,"0.0000400"
"211000","331492",5,"0.0000600"
"211000","331510",5,"0.0000700"
"211000","33152A",5,"0.0000500"
"211000","33152B",5,"0.0000300"
"211000","332111",5,"0.0001200"
"211000","332112",5,"0.0001100"
"211000","332114",5,"0.0000300"
"211000","33211A",5,"0.0000400"
"211000","332211",5,"0.0000500"
"211000","332212",5,"0.0000300"
"211000","332214",5,"0.0000800"
"211000","332311",5,"0.0000300"
"211000","332312",5,"0.0000200"
"211000","332313",5,"0.0000400"
"211000","332321",5,"0.0000200"
"211000","332322",5,"0.0000300"
"211000","332323",5,"0.0000300"
"211000","332410",5,"0.0000300"
"211000","332420",5,"0.0000400"
"211000","332430",5,"0.0000400"
"211000","332500",5,"0.0000300"
"211000","332600",5,"0.0000400"
"211000","332710",5,"0.0000300"
"211000","332720",5,"0.0000300"
"211000","332811",5,"0.0002000"
"211000","332812",5,"0.0001100"
"211000","332813",5,"0.0001200"
"211000","332910",5,"0.0000200"
"211000","332991",5,"0.0000500"
"211000","332995",5,"0.0000600"
"211000","332996",5,"0.0000200"
"211000","332998",5,"0.0000600"
"211000","332999",5,"0.0000400"
"211000","33299A",5,"0.0000800"
"211000","333111",5,"0.0000300"
"211000","333112",5,"0.0000100"
"211000","333120",5,"0.0000200"
"211000","333131",5,"0.0000400"
"211000","333132",5,"0.0000200"
"211000","333220",5,"0.0000300"
"211000","333291",5,"0.0000300"
"211000","333293",5,"0.0000300"
"211000","333294",5,"0.0000400"
"211000","333295",5,"0.0000100"
"211000","333298",5,"0.0000300"
"211000","333314",5,"0.0000300"
"211000","333315",5,"0.0000100"
"211000","333319",5,"0.0000100"
"211000","333414",5,"0.0000300"
"211000","333415",5,"0.0000200"
"211000","333511",5,"0.0000200"
"211000","333512",5,"0.0000200"
"211000","333514",5,"0.0000200"
"211000","333515",5,"0.0000200"
"211000","333611",5,"0.0000200"
"211000","333618",5,"0.0000200"
"211000","33361A",5,"0.0000400"
"211000","333911",5,"0.0000200"
"211000","333912",5,"0.0000200"
"211000","333922",5,"0.0000200"
"211000","333923",5,"0.0000300"
"211000","333924",5,"0.0000200"
"211000","333992",5,"0.0000200"
"211000","333993",5,"0.0000200"
"211000","333994",5,"0.0000400"
"211000","333995",5,"0.0000300"
"211000","33399A",5,"0.0000200"
"211000","334111",5,"0.0000000"
"211000","334112",5,"0.0000200"
"211000","334119",5,"0.0000100"
"211000","334210",5,"0.0000100"
"211000","334220",5,"0.0000100"
"211000","334300",5,"0.0000100"
"211000","334411",5,"0.0000500"
"211000","334413",5,"0.0000200"
"211000","33441A",5,"0.0000200"
"211000","334510",5,"0.0000100"
"211000","334511",5,"0.0000100"
"211000","334513",5,"0.0000100"
"211000","334514",5,"0.0000300"
"211000","334515",5,"0.0000100"
"211000","334516",5,"0.0000200"
"211000","33451A",5,"0.0000200"
"211000","334612",5,"0.0000300"
"211000","334613",5,"0.0000200"
"211000","335110",5,"0.0000300"
"211000","335120",5,"0.0000200"
"211000","335211",5,"0.0000300"
"211000","335221",5,"0.0000300"
"211000","335222",5,"0.0000200"
"211000","335224",5,"0.0000300"
"211000","335228",5,"0.0000300"
"211000","335311",5,"0.0000200"
"211000","335312",5,"0.0000300"
"211000","335313",5,"0.0000100"
"211000","335314",5,"0.0000100"
"211000","335911",5,"0.0000500"
"211000","335929",5,"0.0000200"
"211000","335930",5,"0.0000200"
"211000","335991",5,"0.0001300"
"211000","335999",5,"0.0000100"
"211000","336110",5,"0.0000200"
"211000","336120",5,"0.0000100"
"211000","336211",5,"0.0000300"
"211000","336212",5,"0.0000400"
"211000","336213",5,"0.0000300"
"211000","336214",5,"0.0000500"
"211000","336300",5,"0.0000500"
"211000","336411",5,"0.0000100"
"211000","336412",5,"0.0000400"
"211000","336413",5,"0.0000400"
"211000","336414",5,"0.0000100"
"211000","33641A",5,"0.0000800"
"211000","336500",5,"0.0000600"
"211000","336611",5,"0.0000500"
"211000","336612",5,"0.0000600"
"211000","336991",5,"0.0000600"
"211000","336999",5,"0.0000500"
"211000","337110",5,"0.0000900"
"211000","337121",5,"0.0000400"
"211000","337122",5,"0.0000700"
"211000","337124",5,"0.0000900"
"211000","337127",5,"0.0001200"
"211000","337211",5,"0.0001000"
"211000","337212",5,"0.0000900"
"211000","337214",5,"0.0000700"
"211000","337215",5,"0.0001300"
"211000","337910",5,"0.0000300"
"211000","337920",5,"0.0000500"
"211000","339111",5,"0.0000500"
"211000","339112",5,"0.0000200"
"211000","339113",5,"0.0000100"
"211000","339115",5,"0.0000300"
"211000","339910",5,"0.0000200"
"211000","339920",5,"0.0000500"
"211000","339930",5,"0.0000500"
"211000","339950",5,"0.0000400"
"211000","339991",5,"0.0000400"
"211000","339992",5,"0.0000800"
"211000","339994",5,"0.0000500"
"211000","339995",5,"0.0000800"
"211000","33999A",5,"0.0000500"
"211000","486000",5,"0.0407400"
"211000","S00101",5,"0.0007000"
"211000","S00202",5,"0.0555200"
"211000","S00203",5,"0.0154100"
"212100","112300",5,"0.0023000"
"212100","113300",5,"0.0000300"
"212100","212100",5,"0.0835600"
"212100","212210",5,"0.0014100"
"212100","2122A0",5,"0.0002700"
"212100","212310",5,"0.0002600"
"212100","212320",5,"0.0010700"
"212100","212390",5,"0.0084000"
"212100","221100",5,"0.0708900"
"212100","311111",5,"0.0002100"
"212100","311119",5,"0.0001400"
"212100","311211",5,"0.0001000"
"212100","311212",5,"0.0000900"
"212100","311213",5,"0.0013000"
"212100","311221",5,"0.0015000"
"212100","311222",5,"0.0003800"
"212100","311223",5,"0.0005500"
"212100","311225",5,"0.0002300"
"212100","311230",5,"0.0001800"
"212100","311310",5,"0.0009700"
"212100","311320",5,"0.0001000"
"212100","311330",5,"0.0001300"
"212100","311340",5,"0.0001700"
"212100","311410",5,"0.0002500"
"212100","311420",5,"0.0003200"
"212100","311511",5,"0.0001300"
"212100","311512",5,"0.0001500"
"212100","311513",5,"0.0001700"
"212100","311514",5,"0.0002100"
"212100","311520",5,"0.0000700"
"212100","311611",5,"0.0000900"
"212100","311612",5,"0.0001200"
"212100","311613",5,"0.0015300"
"212100","311615",5,"0.0001300"
"212100","311700",5,"0.0003500"
"212100","311813",5,"0.0001600"
"212100","31181A",5,"0.0003000"
"212100","311821",5,"0.0001700"
"212100","311822",5,"0.0000800"
"212100","311823",5,"0.0001700"
"212100","311830",5,"0.0003800"
"212100","311911",5,"0.0001000"
"212100","311919",5,"0.0002700"
"212100","311920",5,"0.0001300"
"212100","311930",5,"0.0000300"
"212100","311941",5,"0.0001000"
"212100","311942",5,"0.0001000"
"212100","311990",5,"0.0002600"
"212100","312110",5,"0.0001400"
"212100","312120",5,"0.0003000"
"212100","312130",5,"0.0000900"
"212100","312140",5,"0.0001500"
"212100","312210",5,"0.0028500"
"212100","312221",5,"0.0000500"
"212100","312229",5,"0.0001200"
"212100","313100",5,"0.0001300"
"212100","313210",5,"0.0002700"
"212100","313220",5,"0.0002400"
"212100","313230",5,"0.0003200"
"212100","313240",5,"0.0004400"
"212100","313310",5,"0.0008300"
"212100","313320",5,"0.0004100"
"212100","314110",5,"0.0000900"
"212100","314120",5,"0.0000300"
"212100","314910",5,"0.0000400"
"212100","314992",5,"0.0000800"
"212100","31499A",5,"0.0000600"
"212100","315111",5,"0.0000600"
"212100","315119",5,"0.0000700"
"212100","315190",5,"0.0000800"
"212100","315200",5,"0.0000300"
"212100","315900",5,"0.0000200"
"212100","321113",5,"0.0000200"
"212100","321114",5,"0.0000200"
"212100","321219",5,"0.0000800"
"212100","32121A",5,"0.0000200"
"212100","32121B",5,"0.0000200"
"212100","321911",5,"0.0000100"
"212100","321912",5,"0.0000200"
"212100","321920",5,"0.0000200"
"212100","321999",5,"0.0000300"
"212100","322110",5,"0.0046000"
